device,cpu_usage,network_activity,memory_usage,anomalous_behavior
HomePod,17.53,831.7,6292.57,0
Alexa,80.22,823.63,6715.87,1
Alexa,34.3,281.22,6023.65,1
Alexa,17.6,411.1,3339.18,1
HomePod,71.36,153.1,1575.8,0
Alexa,25.43,880.45,4683.93,1
HomePod,29.5,773.98,5240.02,0
Alexa,35.79,653.76,5847.37,0
Alexa,82.83,571.91,5847.77,0
Alexa,20.46,173.31,703.34,0
HomePod,52.16,70.49,2230.86,1
Alexa,81.5,855.85,351.95,0
Alexa,46.68,483.72,1264.33,1
HomePod,83.03,989.3,5346.19,0
Alexa,43.64,821.05,7784.45,0
Alexa,52.19,791.04,7307.69,0
Alexa,37.7,158.24,7281.52,0
Alexa,38.67,275.77,2187.38,0
HomePod,88.71,92.67,6215.29,0
HomePod,74.31,54.86,4069.33,0
Alexa,31.33,580.97,388.47,0
HomePod,71.21,128.8,5416.75,0
Alexa,64.12,854.04,2479.44,1
Alexa,13.41,876.82,3814.28,0
Alexa,79.07,954.43,4983.23,0
HomePod,33.16,501.96,898.22,0
HomePod,40.4,480.39,2960.34,1
HomePod,86.72,860.15,7697.94,0
HomePod,89.29,252.18,1866.26,1
HomePod,72.61,597.37,4790.74,1
HomePod,31.88,658.67,6615.79,0
HomePod,30.28,755.87,6134.8,0
HomePod,52.6,84.79,6170.21,0
HomePod,62.49,977.41,7006.04,1
Alexa,74.75,857.97,1384.18,1
Alexa,30.8,27.46,1952.25,1
Alexa,81.61,923.69,7296.1,0
Alexa,19.98,105.41,4433.03,1
Alexa,88.32,373.46,4559.87,1
Alexa,53.7,548.46,7154.7,1
Alexa,16.37,407.6,4295.06,1
HomePod,42.2,481.78,4373.04,1
HomePod,17.31,662.19,2149.86,0
Alexa,49.69,742.84,5572.84,0
Alexa,23.97,765.2,1476.64,1
Alexa,14.62,521.33,7033.15,0
HomePod,34.54,237.4,4639.92,0
HomePod,10.33,685.06,4850.1,1
Alexa,10.26,849.58,181.36,1
HomePod,44.28,203.53,676.72,1
Alexa,56.98,877.29,1929.77,0
HomePod,50.04,814.71,1112.16,1
HomePod,59.97,45.95,6068.87,1
HomePod,63.08,621.6,2360.85,1
Alexa,26.06,868.63,506.88,0
Alexa,82.68,981.6,2968.84,1
HomePod,44.04,54.15,276.71,0
Alexa,28.01,981.69,6423.95,0
HomePod,21.3,187.65,7910.17,1
Alexa,23.83,568.53,2496.97,0
HomePod,26.43,879.97,895.75,0
Alexa,47.45,795.82,1113.67,0
Alexa,76.86,759.73,7990.92,0
Alexa,77.43,883.92,2861.87,0
Alexa,82.87,628.7,1937.87,1
Alexa,78.68,90.73,1205.9,1
HomePod,75.44,669.35,3634.49,1
HomePod,39.64,463.14,1994.86,0
Alexa,63.46,768.33,3653.37,1
Alexa,69.25,665.82,6398.29,0
HomePod,47.33,772.93,6252.64,0
HomePod,14.11,695.0,2219.4,1
Alexa,35.7,238.37,7923.38,1
Alexa,32.44,884.78,315.15,0
HomePod,42.8,544.29,5365.28,1
HomePod,82.78,443.63,4231.35,0
Alexa,56.52,826.79,5937.6,0
Alexa,31.81,922.31,5067.86,1
HomePod,60.14,295.13,2081.06,0
HomePod,24.45,104.68,3551.67,0
Alexa,46.22,719.13,927.1,0
HomePod,79.56,995.44,2985.53,1
HomePod,18.69,816.11,551.16,1
HomePod,77.53,166.31,6320.91,1
Alexa,67.09,850.28,3677.26,0
HomePod,49.46,786.35,4844.97,1
HomePod,42.34,768.29,4000.58,1
HomePod,69.62,926.85,2022.47,1
HomePod,65.07,542.75,3798.97,1
HomePod,40.85,516.59,6271.69,1
Alexa,13.98,507.7,2947.56,0
Alexa,82.65,200.17,7592.8,0
Alexa,24.56,822.17,584.38,0
HomePod,12.84,175.47,5860.16,0
Alexa,77.12,228.52,7301.66,0
Alexa,58.3,669.28,4787.11,0
Alexa,16.45,79.2,5318.63,1
HomePod,30.58,30.73,2889.93,1
HomePod,31.29,298.73,1111.56,1
Alexa,89.6,61.45,5443.33,0
HomePod,62.91,789.48,674.68,0
HomePod,11.48,322.42,352.76,0
HomePod,89.84,516.88,2971.25,0
HomePod,48.93,316.01,216.3,1
HomePod,56.14,575.73,3159.16,0
Alexa,83.43,908.89,7944.89,0
HomePod,14.3,312.98,2504.18,1
Alexa,32.14,951.75,7603.17,1
HomePod,39.34,113.61,6083.93,1
HomePod,37.09,852.05,824.89,0
HomePod,22.63,549.74,3549.21,1
Alexa,42.46,281.29,3130.78,0
HomePod,20.07,123.9,2127.95,0
Alexa,37.53,859.55,1354.58,1
Alexa,28.08,389.61,628.34,1
HomePod,54.61,94.3,4155.8,1
Alexa,65.18,547.44,3186.14,0
HomePod,64.76,698.79,3445.75,0
Alexa,13.42,150.61,1462.31,1
HomePod,54.71,788.04,127.26,0
Alexa,75.94,216.68,4137.96,1
HomePod,81.06,437.85,4501.41,1
HomePod,14.19,245.47,1186.63,1
HomePod,32.89,991.14,1626.86,0
Alexa,35.5,18.76,1743.24,1
Alexa,63.27,191.54,5583.05,0
HomePod,30.26,718.14,5735.68,0
HomePod,39.41,117.65,1751.43,1
HomePod,47.35,492.94,990.36,1
Alexa,74.46,938.34,6453.02,0
HomePod,80.21,761.53,5199.01,1
Alexa,47.32,686.71,4295.23,1
Alexa,30.66,664.96,3589.86,1
HomePod,32.21,599.32,5418.83,1
Alexa,80.59,630.84,3305.89,0
HomePod,62.11,396.23,1022.65,0
HomePod,84.82,330.94,2346.0,0
HomePod,77.96,244.17,7257.76,1
Alexa,29.96,402.78,707.01,1
HomePod,89.74,590.08,1868.45,1
Alexa,83.91,978.85,6740.72,1
Alexa,30.88,7.53,1418.76,0
Alexa,62.5,223.32,7776.94,1
HomePod,46.96,927.86,3970.92,1
HomePod,64.14,366.35,2912.8,0
HomePod,46.06,529.78,864.43,1
Alexa,40.89,440.4,2722.42,0
HomePod,49.07,253.23,5433.71,0
Alexa,76.63,321.47,266.11,0
Alexa,13.04,545.91,6158.25,0
HomePod,66.8,485.88,3342.49,1
HomePod,51.96,898.94,593.55,1
HomePod,59.18,916.95,4745.73,1
HomePod,34.21,435.21,1801.15,1
HomePod,16.4,31.3,7877.08,0
HomePod,88.86,961.66,3119.02,1
HomePod,48.78,640.14,5719.95,0
HomePod,46.77,551.06,1225.31,1
Alexa,80.92,7.96,2878.93,0
HomePod,36.04,492.9,3670.92,0
HomePod,43.83,68.14,7377.51,0
HomePod,22.56,550.06,114.56,0
HomePod,61.21,722.73,7635.87,0
HomePod,85.43,351.12,777.94,0
Alexa,67.41,255.65,2939.14,0
Alexa,51.61,457.55,5304.46,0
Alexa,36.97,140.29,1873.1,0
Alexa,83.48,955.55,4887.47,0
HomePod,26.72,383.97,7439.33,1
Alexa,39.33,8.03,2070.91,1
HomePod,50.86,848.14,6611.46,0
Alexa,61.38,739.67,3619.59,0
Alexa,55.19,326.87,1542.81,1
Alexa,88.94,643.45,1099.73,1
HomePod,67.7,137.65,3695.33,0
Alexa,79.65,926.26,7987.14,0
Alexa,26.82,555.87,302.4,1
HomePod,19.07,936.47,7949.03,1
HomePod,27.17,967.08,3231.44,1
HomePod,80.39,553.26,5672.89,0
HomePod,38.73,97.47,7990.81,0
HomePod,88.3,816.17,4655.68,1
HomePod,69.99,275.12,1992.03,0
Alexa,58.52,986.88,826.2,0
Alexa,76.86,491.3,6355.03,1
HomePod,23.46,793.45,7499.74,0
Alexa,47.02,386.09,3524.32,1
HomePod,53.11,636.05,2226.58,1
HomePod,43.99,463.37,6124.99,0
Alexa,26.66,931.52,7828.66,0
Alexa,31.24,679.42,1528.9,0
Alexa,27.39,500.18,777.0,1
HomePod,80.59,701.37,7326.11,1
HomePod,10.87,475.01,2368.19,0
HomePod,61.81,238.53,1858.12,0
HomePod,60.18,376.82,1714.8,0
HomePod,48.57,157.64,7592.83,0
Alexa,53.21,622.72,7798.1,0
Alexa,36.42,224.0,7601.83,1
Alexa,52.96,422.85,4942.73,1
HomePod,66.35,166.0,6233.18,1
HomePod,14.51,90.12,5168.96,1
HomePod,63.64,187.54,7644.51,1
HomePod,15.03,227.94,5980.62,0
HomePod,46.6,15.82,1791.33,1
Alexa,23.82,867.22,3680.8,0
HomePod,76.09,460.91,4355.16,0
HomePod,70.63,182.77,2439.5,1
Alexa,19.32,453.2,116.21,0
HomePod,71.18,201.95,5208.01,1
Alexa,59.74,951.37,5222.06,1
Alexa,79.79,301.44,4453.81,1
HomePod,31.28,234.14,5217.03,1
Alexa,49.6,229.37,7942.77,0
Alexa,56.6,477.16,4588.66,1
Alexa,19.08,688.58,1540.33,0
Alexa,57.95,841.88,6436.66,0
HomePod,27.58,173.84,1902.6,0
HomePod,14.53,868.75,7257.13,1
Alexa,76.6,750.9,1446.86,1
Alexa,59.46,172.65,4093.99,1
HomePod,48.0,853.88,3667.12,1
HomePod,39.86,57.7,417.26,0
Alexa,72.94,155.46,462.75,0
Alexa,74.96,561.73,166.38,0
Alexa,87.55,468.4,3427.35,0
HomePod,25.41,342.46,1838.67,1
Alexa,44.02,664.13,6387.22,0
HomePod,47.02,85.24,6317.91,1
Alexa,43.08,216.76,3173.5,1
Alexa,36.75,806.21,3189.01,1
Alexa,19.28,653.92,4737.8,0
HomePod,26.58,85.98,6155.77,0
HomePod,50.26,42.59,4375.14,1
HomePod,41.54,226.27,652.94,0
Alexa,76.51,180.82,7105.07,0
Alexa,65.75,673.36,613.35,0
Alexa,16.62,263.03,4269.67,0
HomePod,28.11,494.37,426.22,0
HomePod,52.22,2.6,6020.59,1
HomePod,87.75,540.51,3320.69,1
HomePod,42.32,475.42,2380.28,0
Alexa,18.03,603.32,654.97,1
Alexa,85.93,634.24,5171.06,0
Alexa,30.36,336.19,5729.01,1
Alexa,33.37,93.67,5051.39,0
Alexa,28.45,898.22,445.18,0
Alexa,72.1,812.01,389.47,1
Alexa,67.94,746.76,7328.32,1
HomePod,76.93,711.1,4218.81,0
Alexa,19.01,812.62,1874.76,1
HomePod,32.05,716.2,6741.11,1
HomePod,75.92,13.45,2975.26,1
Alexa,53.1,34.99,5853.26,1
HomePod,68.97,915.24,4031.22,0
Alexa,48.74,598.71,7037.91,0
HomePod,46.42,530.37,6339.51,1
HomePod,57.67,517.31,3681.31,0
HomePod,72.25,919.74,2800.74,0
HomePod,60.32,604.05,4874.01,1
Alexa,80.86,589.92,4414.31,1
Alexa,45.84,280.92,6768.28,1
Alexa,11.36,121.07,3952.29,1
Alexa,60.46,776.12,3819.11,1
HomePod,77.89,734.08,4987.28,1
Alexa,31.75,440.39,5827.86,0
HomePod,69.17,763.82,363.09,1
Alexa,54.19,225.44,7950.1,1
HomePod,78.14,207.08,7553.01,1
HomePod,36.59,644.31,3478.11,1
HomePod,82.44,311.98,1984.5,0
HomePod,50.83,594.08,913.36,0
Alexa,68.67,687.63,3486.97,0
HomePod,22.8,437.16,1703.18,0
Alexa,68.06,268.79,497.93,0
Alexa,65.26,896.15,1215.33,0
Alexa,81.42,378.2,3475.92,1
HomePod,62.68,879.22,4606.3,0
Alexa,26.96,225.67,7363.35,0
Alexa,82.16,65.87,632.47,1
HomePod,30.96,457.24,566.54,0
Alexa,40.9,554.88,1807.35,1
HomePod,68.05,374.47,5818.04,0
HomePod,51.81,41.47,4763.28,1
Alexa,50.23,935.85,7062.09,0
Alexa,36.43,111.92,1095.82,1
HomePod,37.72,364.36,5910.12,0
Alexa,74.3,467.75,5213.37,0
HomePod,11.39,464.14,3033.97,0
HomePod,19.99,661.32,142.41,0
HomePod,27.51,55.88,2737.9,0
Alexa,77.22,13.89,5446.62,0
HomePod,24.6,689.66,7520.09,1
HomePod,61.6,664.5,3430.23,0
HomePod,26.46,417.18,1654.21,1
HomePod,61.32,432.84,2670.39,0
HomePod,10.54,585.76,4590.37,0
Alexa,16.05,801.23,4388.63,0
HomePod,50.26,370.96,4882.38,1
Alexa,83.3,401.43,3400.6,0
Alexa,17.73,898.28,1157.63,1
Alexa,11.8,411.33,5184.32,0
Alexa,85.78,113.06,5124.14,0
HomePod,19.31,972.09,2094.9,0
HomePod,57.46,554.1,7783.34,1
HomePod,82.88,381.07,4920.82,0
HomePod,43.68,240.11,7099.8,0
HomePod,61.12,927.72,7645.46,0
HomePod,51.72,773.9,4687.14,0
HomePod,48.47,101.64,7908.63,1
Alexa,18.53,649.38,1052.7,1
HomePod,47.83,485.16,2981.12,0
HomePod,21.04,624.89,1904.99,0
Alexa,41.13,962.98,3577.38,0
HomePod,53.12,936.34,145.54,1
HomePod,71.96,905.88,7957.31,1
Alexa,19.72,307.17,429.54,0
Alexa,35.5,1.47,361.04,1
HomePod,75.08,365.84,808.39,0
Alexa,87.03,374.58,1622.59,0
Alexa,48.57,549.02,5283.73,1
HomePod,51.61,702.4,5004.24,0
HomePod,79.54,964.28,2571.39,1
Alexa,85.17,369.32,4091.82,1
HomePod,17.71,873.9,1827.41,0
HomePod,77.83,848.39,1955.61,1
Alexa,79.37,349.51,1855.33,0
Alexa,48.67,269.0,4152.38,0
HomePod,35.64,34.15,6166.18,0
Alexa,42.73,862.47,5668.38,0
HomePod,47.19,614.33,1627.36,1
HomePod,35.13,761.88,1581.76,1
HomePod,51.94,7.78,7761.39,1
HomePod,34.95,575.01,3354.99,0
Alexa,89.21,708.75,5688.74,1
HomePod,20.38,207.72,6799.96,0
HomePod,62.19,828.89,3661.85,1
HomePod,51.39,836.31,5706.93,1
Alexa,62.15,372.62,3355.06,0
Alexa,60.99,325.39,3434.06,1
HomePod,75.02,212.9,3660.8,1
Alexa,45.94,716.73,2782.95,0
HomePod,57.98,826.09,6117.19,1
Alexa,50.32,532.82,3720.18,0
HomePod,27.43,28.41,6394.04,0
Alexa,80.94,83.66,6904.37,0
HomePod,62.35,766.61,7134.17,1
HomePod,71.52,125.79,7662.41,0
Alexa,10.4,574.99,1936.08,1
Alexa,33.43,504.1,4096.27,0
HomePod,88.88,735.83,3991.91,0
Alexa,78.33,104.57,7452.12,0
HomePod,19.38,23.99,2106.22,0
Alexa,51.48,177.51,6763.41,1
HomePod,51.69,915.96,2083.5,1
Alexa,14.1,578.9,1495.26,1
Alexa,78.39,299.48,2088.58,0
HomePod,17.45,430.31,2989.22,0
HomePod,83.49,909.47,2461.09,0
Alexa,89.85,757.96,377.3,0
HomePod,54.85,222.4,7515.43,1
HomePod,84.73,265.67,5880.72,0
HomePod,81.12,507.95,7133.51,1
Alexa,51.32,729.68,7488.79,1
HomePod,79.86,928.94,580.69,1
Alexa,16.04,878.81,6756.59,0
HomePod,41.88,983.43,7765.62,1
HomePod,35.56,771.87,6514.11,1
HomePod,59.53,285.53,874.11,1
Alexa,85.38,947.92,3842.13,1
HomePod,71.13,748.7,7286.12,0
Alexa,80.08,924.09,5489.29,0
HomePod,41.14,263.47,6301.52,1
HomePod,32.47,213.93,6812.02,0
HomePod,48.03,716.02,2138.27,0
HomePod,85.54,923.5,5741.6,0
HomePod,37.37,84.76,6801.45,1
Alexa,85.33,520.77,6488.83,0
HomePod,62.23,641.26,1815.48,0
HomePod,35.41,453.49,667.4,1
Alexa,32.86,548.23,2906.85,1
Alexa,74.18,30.93,7597.65,1
HomePod,23.49,745.8,4627.15,0
Alexa,28.2,614.57,1604.42,1
HomePod,50.73,874.26,1387.27,1
HomePod,33.77,308.08,6296.16,1
HomePod,62.02,768.19,993.0,1
HomePod,58.02,699.12,1551.51,0
Alexa,75.04,268.44,2855.3,1
Alexa,71.4,763.78,1874.51,0
HomePod,34.02,438.97,182.11,1
Alexa,30.93,866.97,3950.57,0
HomePod,54.49,593.82,7408.01,0
Alexa,78.6,805.27,6426.24,1
HomePod,42.67,740.05,3008.47,0
HomePod,36.09,149.37,3666.25,0
Alexa,73.47,698.22,6750.59,0
HomePod,65.41,813.84,3422.72,1
HomePod,17.58,631.87,3869.87,1
HomePod,59.38,565.7,1318.59,1
HomePod,10.76,173.36,7587.21,1
Alexa,80.44,466.59,4480.43,0
HomePod,26.61,194.84,4581.7,0
Alexa,48.02,656.32,7710.9,0
Alexa,41.4,159.06,4039.6,1
Alexa,41.94,984.65,1178.38,1
Alexa,12.5,924.57,5644.56,1
Alexa,34.94,212.74,4494.24,1
HomePod,47.26,197.23,3538.41,0
HomePod,16.45,987.38,7937.26,1
HomePod,22.84,992.62,4943.57,1
Alexa,15.31,687.31,4203.56,1
HomePod,88.42,123.28,788.39,1
Alexa,83.06,444.19,1580.32,0
Alexa,45.44,450.96,7102.09,1
Alexa,51.44,985.81,7617.18,1
Alexa,11.74,844.35,965.37,0
HomePod,27.83,981.17,2480.86,0
Alexa,66.05,501.27,1746.31,0
Alexa,88.18,558.04,7081.95,1
HomePod,47.54,864.35,7769.79,1
HomePod,36.89,836.87,3191.58,1
Alexa,80.0,523.76,1740.57,0
HomePod,89.01,374.49,335.72,1
Alexa,41.51,70.5,2654.18,1
HomePod,62.71,707.77,5423.9,0
HomePod,21.16,607.88,3856.44,1
Alexa,21.91,222.71,362.03,1
HomePod,24.78,839.71,6821.35,1
Alexa,46.9,873.5,5315.39,1
HomePod,13.86,813.81,4952.24,0
HomePod,42.39,314.15,3716.16,1
Alexa,10.16,452.85,7541.69,1
HomePod,53.73,111.13,6632.08,1
HomePod,79.41,295.58,5080.72,0
HomePod,68.82,968.79,3403.22,0
Alexa,80.28,796.95,3669.46,0
Alexa,24.95,494.25,4022.49,0
HomePod,78.29,462.18,1207.8,1
HomePod,78.1,466.1,5431.12,0
HomePod,80.91,286.25,3569.03,1
Alexa,41.41,641.34,2211.04,0
Alexa,77.61,313.63,6534.88,1
HomePod,48.68,543.09,1809.4,0
Alexa,55.08,928.08,7126.29,0
Alexa,38.69,636.34,7852.11,1
Alexa,20.28,442.21,1722.29,0
Alexa,45.85,329.84,5968.21,1
HomePod,79.65,295.36,1341.53,0
HomePod,83.44,774.2,2589.53,1
HomePod,17.01,413.32,5607.04,1
HomePod,18.82,269.79,7983.3,1
HomePod,46.29,188.32,3426.28,1
Alexa,27.99,1.42,4444.62,1
HomePod,61.97,567.16,4339.31,0
HomePod,31.95,629.03,1545.47,0
HomePod,36.23,948.94,6488.84,1
HomePod,16.79,595.38,5796.04,0
HomePod,79.93,139.63,6593.12,1
HomePod,46.79,106.12,6486.38,0
Alexa,54.14,807.57,3569.29,0
Alexa,32.45,148.42,1927.25,0
Alexa,15.99,637.72,6030.35,0
HomePod,15.8,227.23,4853.79,0
HomePod,28.29,912.25,2023.91,1
HomePod,42.69,125.6,1092.18,1
Alexa,71.31,912.73,1199.84,1
Alexa,88.95,393.72,7050.59,0
Alexa,38.29,51.33,1521.25,1
Alexa,47.22,94.52,5380.19,1
HomePod,29.52,317.5,2667.51,1
Alexa,15.47,159.75,2244.62,1
Alexa,25.49,419.08,1013.63,1
Alexa,45.45,145.76,3321.46,0
HomePod,55.4,378.17,5857.44,1
Alexa,49.67,733.84,6309.94,0
Alexa,18.74,169.79,5282.85,1
Alexa,28.97,916.14,6319.8,0
HomePod,27.29,5.03,3632.31,0
HomePod,15.27,439.61,7792.88,0
HomePod,37.93,409.18,1904.99,0
Alexa,20.85,485.6,4956.32,1
HomePod,34.08,113.24,915.77,1
Alexa,50.19,817.89,4654.36,1
Alexa,34.65,785.12,5062.58,1
HomePod,80.1,291.81,6585.78,1
HomePod,45.68,440.45,6689.84,0
Alexa,79.17,490.92,6524.84,0
Alexa,64.07,726.07,5133.01,0
HomePod,19.18,836.71,7558.59,1
HomePod,63.66,797.06,1992.32,1
Alexa,71.77,155.75,4154.39,1
HomePod,10.03,698.34,1235.37,1
HomePod,21.14,853.62,6863.26,0
Alexa,37.03,952.09,579.14,0
Alexa,22.65,413.19,387.37,1
HomePod,78.97,24.63,6308.11,1
HomePod,89.26,677.96,5370.66,0
Alexa,60.08,21.81,2161.4,0
Alexa,60.69,394.29,3218.05,0
HomePod,57.3,232.21,7887.63,0
HomePod,80.48,749.02,2101.67,0
Alexa,30.76,896.52,4687.75,1
Alexa,52.3,691.02,7552.56,1
Alexa,82.75,312.75,7165.09,1
Alexa,54.2,794.48,7096.03,1
Alexa,40.31,957.8,6352.36,1
HomePod,22.31,540.93,864.73,1
Alexa,23.8,351.76,1002.83,1
HomePod,28.76,52.98,6793.23,0
HomePod,58.94,662.96,4964.58,1
Alexa,81.67,387.44,6768.53,1
HomePod,34.44,472.55,3910.17,1
Alexa,50.76,908.28,5476.8,1
Alexa,26.7,675.51,2021.49,1
Alexa,81.08,16.5,3144.74,1
Alexa,73.59,544.22,5692.96,1
HomePod,20.98,453.84,6274.15,1
Alexa,84.99,880.3,3100.31,1
Alexa,75.88,427.23,719.58,0
Alexa,65.16,611.25,565.33,1
Alexa,31.96,60.24,5692.71,0
Alexa,25.45,243.36,6733.1,1
Alexa,19.98,722.09,1868.6,0
Alexa,81.33,257.09,7534.29,0
HomePod,12.93,269.61,7374.85,0
Alexa,23.37,710.9,6447.09,0
HomePod,71.43,395.87,3092.63,0
Alexa,62.95,171.11,1991.87,1
HomePod,16.72,954.93,7240.54,1
Alexa,70.66,98.0,4571.38,1
HomePod,49.14,718.94,5606.88,0
HomePod,13.82,825.71,3330.53,0
Alexa,73.14,766.26,4041.07,1
HomePod,73.84,112.95,2069.46,0
HomePod,57.25,567.9,6162.03,0
HomePod,37.56,348.21,3212.99,1
HomePod,61.5,939.24,7783.21,0
Alexa,74.62,177.76,7194.23,0
Alexa,87.08,477.97,464.71,0
Alexa,65.76,50.85,1106.24,0
Alexa,49.64,486.09,335.32,0
HomePod,55.82,321.04,3516.8,0
Alexa,32.21,867.06,6857.82,1
Alexa,79.52,82.41,3401.45,0
Alexa,27.59,483.02,954.6,0
Alexa,82.38,208.21,1818.71,1
HomePod,18.34,844.49,1991.55,0
Alexa,45.82,64.03,6884.73,0
HomePod,33.72,473.17,4035.26,1
Alexa,62.62,939.31,3779.04,0
HomePod,46.91,916.72,3358.15,1
Alexa,77.84,569.26,5547.83,1
HomePod,20.01,979.98,2639.75,1
HomePod,80.5,324.23,3348.7,0
Alexa,24.41,958.98,2663.09,0
HomePod,88.61,380.9,2111.67,0
HomePod,79.78,610.23,6731.3,0
HomePod,42.68,705.74,4992.84,0
Alexa,65.82,70.59,2934.71,1
Alexa,64.21,328.94,848.6,0
HomePod,44.79,406.84,2611.87,0
Alexa,25.76,213.82,3867.89,1
HomePod,29.62,452.46,7963.83,0
Alexa,80.44,396.32,894.58,0
HomePod,14.44,746.39,2178.58,1
HomePod,52.11,713.05,7250.58,1
HomePod,49.8,427.97,4206.95,1
HomePod,25.99,778.89,6979.7,1
HomePod,79.77,820.32,6211.25,1
HomePod,78.43,313.38,7544.42,0
Alexa,30.99,519.23,483.16,1
HomePod,14.64,771.0,6149.06,0
Alexa,58.43,51.47,940.01,1
HomePod,71.5,541.95,5658.68,1
HomePod,38.08,116.84,5754.73,0
HomePod,81.2,851.71,1957.78,1
Alexa,23.97,139.57,212.21,1
Alexa,18.68,547.16,6126.76,1
HomePod,25.87,47.28,5519.21,0
Alexa,83.0,369.44,1001.62,1
HomePod,73.82,836.53,5418.03,0
Alexa,70.53,737.02,6692.6,0
HomePod,83.74,692.63,507.87,0
Alexa,23.26,497.45,5280.97,0
Alexa,43.06,730.59,7844.88,1
HomePod,49.52,340.97,6843.0,1
HomePod,29.73,22.25,1029.55,1
Alexa,64.49,367.66,826.18,0
HomePod,24.66,432.86,286.75,0
Alexa,35.82,883.67,3643.33,0
HomePod,57.41,823.53,287.18,0
Alexa,25.02,851.28,6986.27,1
HomePod,39.66,479.47,557.1,0
Alexa,62.94,917.25,317.7,1
Alexa,15.44,724.8,1354.53,0
Alexa,47.86,745.24,2922.8,1
Alexa,54.42,683.26,3955.64,1
HomePod,88.68,480.37,3118.66,1
HomePod,51.61,982.51,5463.48,0
HomePod,38.51,35.21,7339.03,1
HomePod,34.67,452.69,1044.36,0
Alexa,63.65,975.43,7480.01,0
HomePod,12.77,598.56,4460.62,0
Alexa,18.18,585.37,181.75,1
HomePod,55.79,904.04,3835.19,0
HomePod,30.47,287.67,2513.66,0
Alexa,87.86,69.6,941.49,1
Alexa,60.41,571.74,1559.66,0
Alexa,51.49,548.9,2812.25,0
HomePod,11.93,395.61,7916.52,1
Alexa,80.76,327.94,6604.65,1
Alexa,55.59,984.57,5682.26,1
Alexa,45.66,73.83,3770.63,1
HomePod,56.8,285.61,4722.14,1
HomePod,82.19,131.23,762.5,1
Alexa,33.72,699.8,6622.01,1
Alexa,76.87,669.63,2983.03,1
HomePod,56.04,366.95,6053.58,1
Alexa,24.45,334.56,4023.86,0
HomePod,58.39,803.25,2417.04,1
HomePod,68.9,100.83,4995.54,1
HomePod,76.16,567.81,2572.83,1
Alexa,56.68,834.13,4980.71,0
HomePod,46.94,142.11,6372.65,1
HomePod,45.13,864.5,3563.51,0
Alexa,71.82,961.91,2125.06,0
HomePod,43.71,602.59,5636.63,1
Alexa,62.38,73.48,4098.6,0
HomePod,29.94,318.5,2470.52,0
Alexa,53.5,923.9,3029.86,0
HomePod,86.6,619.03,5446.43,0
Alexa,32.52,865.6,7286.56,1
Alexa,41.4,257.57,6979.21,0
HomePod,32.77,84.85,3896.77,0
HomePod,16.5,44.26,2085.13,1
HomePod,10.28,668.06,6898.71,1
HomePod,25.26,452.96,2798.81,1
HomePod,44.22,606.9,7583.4,1
Alexa,82.34,575.91,4763.55,0
Alexa,71.59,65.3,7397.09,1
Alexa,18.62,532.93,2796.7,1
Alexa,65.12,172.08,5987.7,0
HomePod,18.91,990.4,7281.8,0
Alexa,71.75,850.9,7691.11,0
Alexa,50.26,549.86,4599.77,1
HomePod,33.08,49.21,4212.9,0
HomePod,40.35,530.97,3734.87,1
HomePod,29.63,629.6,4426.62,1
Alexa,21.2,602.19,6175.77,0
HomePod,15.23,668.62,2176.41,1
HomePod,16.37,705.17,2113.74,0
HomePod,81.81,463.46,4559.18,1
Alexa,72.71,330.55,3854.44,0
Alexa,64.33,336.86,5191.1,1
HomePod,56.7,348.25,6099.73,0
HomePod,82.19,535.9,7023.43,1
HomePod,80.06,353.22,3268.71,1
HomePod,14.34,36.83,5770.14,0
HomePod,61.03,679.19,6902.16,1
Alexa,35.61,759.87,5243.29,0
Alexa,80.88,810.47,4390.62,1
HomePod,69.81,251.64,4837.93,0
HomePod,28.25,603.27,3325.09,0
HomePod,39.57,384.86,3122.8,1
HomePod,54.74,111.92,3918.2,1
HomePod,62.08,227.86,4199.33,0
Alexa,28.69,324.3,3054.2,0
HomePod,29.46,448.91,364.12,0
Alexa,84.5,462.7,750.91,0
Alexa,64.15,110.81,4413.07,0
HomePod,37.77,932.68,3911.68,0
HomePod,27.53,451.02,3457.21,0
HomePod,66.47,161.32,3721.21,1
HomePod,56.08,230.73,3560.14,0
Alexa,89.71,375.7,1081.74,1
HomePod,41.49,989.77,6408.44,0
Alexa,82.03,76.5,223.95,1
HomePod,63.39,715.76,6858.14,1
HomePod,40.7,592.95,1089.8,0
HomePod,34.66,350.32,7876.04,1
HomePod,13.91,301.18,4275.11,1
HomePod,74.72,5.51,3094.03,1
HomePod,37.53,384.71,585.54,0
Alexa,67.68,593.37,3591.07,0
Alexa,63.73,149.77,4529.24,0
HomePod,27.37,833.08,4800.57,0
HomePod,60.82,716.73,6750.17,1
Alexa,55.33,551.05,1623.19,0
Alexa,28.57,805.77,5579.28,0
Alexa,23.52,519.75,2542.02,0
HomePod,18.1,697.4,1830.54,1
HomePod,83.94,360.74,5429.33,0
HomePod,33.96,589.39,1637.51,1
Alexa,83.9,412.04,3711.6,0
Alexa,27.68,703.05,2498.08,0
HomePod,15.75,321.92,5383.23,0
HomePod,65.08,681.66,2119.47,1
HomePod,45.58,672.28,5290.04,1
Alexa,26.4,90.48,6977.4,0
Alexa,22.45,456.25,5366.2,1
Alexa,21.39,595.52,4110.59,0
